time,generation solar
2016-04-28 00:00:00+00:00,2745.6923076923076
2016-04-29 00:00:00+00:00,1634.3076923076924
2016-04-30 00:00:00+00:00,3508.0
2016-05-01 00:00:00+00:00,1006.3076923076923
2016-05-02 00:00:00+00:00,1379.3846153846155
2016-05-03 00:00:00+00:00,2542.153846153846
2016-05-04 00:00:00+00:00,2224.769230769231
2016-05-05 00:00:00+00:00,1087.6153846153845
2016-05-06 00:00:00+00:00,3712.6923076923076
2016-05-07 00:00:00+00:00,3660.5384615384614
2016-05-08 00:00:00+00:00,3809.153846153846
2016-05-09 00:00:00+00:00,3253.153846153846
2016-05-10 00:00:00+00:00,2469.3846153846152
2016-05-11 00:00:00+00:00,667.8461538461538
2016-05-12 00:00:00+00:00,811.6153846153846
2016-05-13 00:00:00+00:00,1917.923076923077
2016-05-14 00:00:00+00:00,2597.3076923076924
2016-05-15 00:00:00+00:00,2929.076923076923
2016-05-16 00:00:00+00:00,3750.4615384615386
2016-05-17 00:00:00+00:00,3184.6923076923076
2016-05-18 00:00:00+00:00,3759.769230769231
2016-05-19 00:00:00+00:00,4190.846153846154
2016-05-20 00:00:00+00:00,4288.2307692307695
2016-05-21 00:00:00+00:00,3816.0
2016-05-22 00:00:00+00:00,3013.846153846154
2016-05-23 00:00:00+00:00,3325.076923076923
2016-05-24 00:00:00+00:00,3213.4615384615386
2016-05-25 00:00:00+00:00,2722.3076923076924
2016-05-26 00:00:00+00:00,3216.923076923077
2016-05-27 00:00:00+00:00,3631.6153846153848
2016-05-28 00:00:00+00:00,2224.6153846153848
2016-05-29 00:00:00+00:00,2676.923076923077
2016-05-30 00:00:00+00:00,3539.230769230769
2016-05-31 00:00:00+00:00,4119.538461538462
2016-06-01 00:00:00+00:00,728.3846153846154
2016-06-02 00:00:00+00:00,925.3076923076923
2016-06-03 00:00:00+00:00,2837.230769230769
2016-06-04 00:00:00+00:00,3484.6923076923076
2016-06-05 00:00:00+00:00,1118.2307692307693
2016-06-06 00:00:00+00:00,3794.4615384615386
2016-06-07 00:00:00+00:00,3339.846153846154
2016-06-08 00:00:00+00:00,3922.153846153846
2016-06-09 00:00:00+00:00,3206.4615384615386
2016-06-10 00:00:00+00:00,2625.3076923076924
2016-06-11 00:00:00+00:00,2160.846153846154
2016-06-12 00:00:00+00:00,1528.5384615384614
2016-06-13 00:00:00+00:00,4088.3076923076924
2016-06-14 00:00:00+00:00,4012.153846153846
2016-06-15 00:00:00+00:00,2815.153846153846
2016-06-16 00:00:00+00:00,2450.769230769231
2016-06-17 00:00:00+00:00,3775.5384615384614
2016-06-18 00:00:00+00:00,3958.6153846153848
2016-06-19 00:00:00+00:00,4277.692307692308
2016-06-20 00:00:00+00:00,4277.307692307692
2016-06-21 00:00:00+00:00,4257.615384615385
2016-06-22 00:00:00+00:00,4285.538461538462
2016-06-23 00:00:00+00:00,4154.538461538462
2016-06-24 00:00:00+00:00,3889.0
2016-06-25 00:00:00+00:00,3934.923076923077
2016-06-26 00:00:00+00:00,3743.0
2016-06-27 00:00:00+00:00,3831.4615384615386
2016-06-28 00:00:00+00:00,2145.3846153846152
2016-06-29 00:00:00+00:00,3445.153846153846
2016-06-30 00:00:00+00:00,3854.153846153846
2016-07-01 00:00:00+00:00,508.38461538461536
2016-07-02 00:00:00+00:00,1516.3076923076924
2016-07-03 00:00:00+00:00,1384.5384615384614
2016-07-04 00:00:00+00:00,3807.0
2016-07-05 00:00:00+00:00,1076.3076923076924
2016-07-06 00:00:00+00:00,4146.153846153846
2016-07-07 00:00:00+00:00,1383.0
2016-07-08 00:00:00+00:00,3927.6923076923076
2016-07-09 00:00:00+00:00,3181.5384615384614
2016-07-10 00:00:00+00:00,2808.076923076923
2016-07-11 00:00:00+00:00,2144.230769230769
2016-07-12 00:00:00+00:00,1269.1538461538462
2016-07-13 00:00:00+00:00,3943.846153846154
2016-07-14 00:00:00+00:00,3947.3076923076924
2016-07-15 00:00:00+00:00,4082.923076923077
2016-07-16 00:00:00+00:00,4171.923076923077
2016-07-17 00:00:00+00:00,4069.076923076923
2016-07-18 00:00:00+00:00,4060.923076923077
2016-07-19 00:00:00+00:00,2544.3076923076924
2016-07-20 00:00:00+00:00,1947.2307692307693
2016-07-21 00:00:00+00:00,3634.6923076923076
2016-07-22 00:00:00+00:00,4009.230769230769
2016-07-23 00:00:00+00:00,4028.153846153846
2016-07-24 00:00:00+00:00,4061.923076923077
2016-07-25 00:00:00+00:00,4080.3846153846152
2016-07-26 00:00:00+00:00,3962.846153846154
2016-07-27 00:00:00+00:00,3856.923076923077
2016-07-28 00:00:00+00:00,3849.076923076923
2016-07-29 00:00:00+00:00,3505.076923076923
2016-07-30 00:00:00+00:00,3587.846153846154
2016-07-31 00:00:00+00:00,3405.846153846154
2016-08-01 00:00:00+00:00,738.0
2016-08-02 00:00:00+00:00,935.3846153846154
2016-08-03 00:00:00+00:00,2855.6153846153848
2016-08-04 00:00:00+00:00,3643.5384615384614
2016-08-05 00:00:00+00:00,770.3846153846154
2016-08-06 00:00:00+00:00,4023.230769230769
2016-08-07 00:00:00+00:00,3684.846153846154
2016-08-08 00:00:00+00:00,3997.846153846154
2016-08-09 00:00:00+00:00,3307.3076923076924
2016-08-10 00:00:00+00:00,2657.846153846154
2016-08-11 00:00:00+00:00,2389.5384615384614
2016-08-12 00:00:00+00:00,1243.4615384615386
2016-08-13 00:00:00+00:00,3927.3846153846152
2016-08-14 00:00:00+00:00,3656.0
2016-08-15 00:00:00+00:00,2420.230769230769
2016-08-16 00:00:00+00:00,2836.076923076923
2016-08-17 00:00:00+00:00,3564.076923076923
2016-08-18 00:00:00+00:00,3901.4615384615386
2016-08-19 00:00:00+00:00,3834.076923076923
2016-08-20 00:00:00+00:00,3776.846153846154
2016-08-21 00:00:00+00:00,3690.846153846154
2016-08-22 00:00:00+00:00,3771.076923076923
2016-08-23 00:00:00+00:00,3705.3846153846152
2016-08-24 00:00:00+00:00,3710.6153846153848
2016-08-25 00:00:00+00:00,3387.3846153846152
2016-08-26 00:00:00+00:00,2874.5384615384614
2016-08-27 00:00:00+00:00,3082.6153846153848
2016-08-28 00:00:00+00:00,3162.076923076923
2016-08-29 00:00:00+00:00,3489.5384615384614
2016-08-30 00:00:00+00:00,3543.769230769231
2016-08-31 00:00:00+00:00,3281.6923076923076
2016-09-01 00:00:00+00:00,949.3076923076923
2016-09-02 00:00:00+00:00,644.3076923076923
2016-09-03 00:00:00+00:00,1143.1538461538462
2016-09-04 00:00:00+00:00,3891.769230769231
2016-09-05 00:00:00+00:00,1194.7692307692307
2016-09-06 00:00:00+00:00,3585.3846153846152
2016-09-07 00:00:00+00:00,3936.3846153846152
2016-09-08 00:00:00+00:00,3628.153846153846
2016-09-09 00:00:00+00:00,3420.3076923076924
2016-09-10 00:00:00+00:00,2794.3846153846152
2016-09-11 00:00:00+00:00,756.7692307692307
2016-09-12 00:00:00+00:00,1408.8461538461538
2016-09-13 00:00:00+00:00,1706.0
2016-09-14 00:00:00+00:00,2613.846153846154
2016-09-15 00:00:00+00:00,2172.846153846154
2016-09-16 00:00:00+00:00,3510.6153846153848
2016-09-17 00:00:00+00:00,3101.3076923076924
2016-09-18 00:00:00+00:00,3495.4615384615386
2016-09-19 00:00:00+00:00,3040.230769230769
2016-09-20 00:00:00+00:00,2820.0
2016-09-21 00:00:00+00:00,3485.5384615384614
2016-09-22 00:00:00+00:00,2764.0
2016-09-23 00:00:00+00:00,3059.4615384615386
2016-09-24 00:00:00+00:00,3209.153846153846
2016-09-25 00:00:00+00:00,2375.4615384615386
2016-09-26 00:00:00+00:00,2238.923076923077
2016-09-27 00:00:00+00:00,3185.0
2016-09-28 00:00:00+00:00,2884.230769230769
2016-09-29 00:00:00+00:00,3069.5384615384614
2016-09-30 00:00:00+00:00,3128.4615384615386
2016-10-01 00:00:00+00:00,562.8461538461538
2016-10-02 00:00:00+00:00,493.2307692307692
2016-10-03 00:00:00+00:00,2661.076923076923
2016-10-04 00:00:00+00:00,1527.3076923076924
2016-10-05 00:00:00+00:00,868.8461538461538
2016-10-06 00:00:00+00:00,3605.923076923077
2016-10-07 00:00:00+00:00,3810.3846153846152
2016-10-08 00:00:00+00:00,3113.846153846154
2016-10-09 00:00:00+00:00,3375.0
2016-10-10 00:00:00+00:00,2888.076923076923
2016-10-11 00:00:00+00:00,2227.076923076923
2016-10-12 00:00:00+00:00,1332.1538461538462
2016-10-13 00:00:00+00:00,972.3076923076923
2016-10-14 00:00:00+00:00,1965.1538461538462
2016-10-15 00:00:00+00:00,2907.0
2016-10-16 00:00:00+00:00,1750.5384615384614
2016-10-17 00:00:00+00:00,1257.5384615384614
2016-10-18 00:00:00+00:00,990.8461538461538
2016-10-19 00:00:00+00:00,929.8461538461538
2016-10-20 00:00:00+00:00,1077.0
2016-10-21 00:00:00+00:00,1024.923076923077
2016-10-22 00:00:00+00:00,599.6923076923077
2016-10-23 00:00:00+00:00,835.1538461538462
2016-10-24 00:00:00+00:00,676.4615384615385
2016-10-25 00:00:00+00:00,761.8461538461538
2016-10-26 00:00:00+00:00,1572.7692307692307
2016-10-27 00:00:00+00:00,1598.3076923076924
2016-10-28 00:00:00+00:00,1964.4615384615386
2016-10-29 00:00:00+00:00,2479.230769230769
2016-10-30 00:00:00+00:00,2620.230769230769
2016-10-31 00:00:00+00:00,2409.6923076923076
2016-11-01 00:00:00+00:00,671.3076923076923
2016-11-02 00:00:00+00:00,798.9230769230769
2016-11-03 00:00:00+00:00,3442.153846153846
2016-11-04 00:00:00+00:00,1671.3846153846155
2016-11-05 00:00:00+00:00,1713.0
2016-11-06 00:00:00+00:00,3828.5384615384614
2016-11-07 00:00:00+00:00,3718.846153846154
2016-11-08 00:00:00+00:00,3653.3846153846152
2016-11-09 00:00:00+00:00,3221.076923076923
2016-11-10 00:00:00+00:00,2655.3846153846152
2016-11-11 00:00:00+00:00,1974.6153846153845
2016-11-12 00:00:00+00:00,1421.3846153846155
2016-11-13 00:00:00+00:00,1670.076923076923
2016-11-14 00:00:00+00:00,2194.076923076923
2016-11-15 00:00:00+00:00,2301.153846153846
2016-11-16 00:00:00+00:00,2356.923076923077
2016-11-17 00:00:00+00:00,2303.153846153846
2016-11-18 00:00:00+00:00,1420.6153846153845
2016-11-19 00:00:00+00:00,1711.2307692307693
2016-11-20 00:00:00+00:00,344.15384615384613
2016-11-21 00:00:00+00:00,472.7692307692308
2016-11-22 00:00:00+00:00,336.0
2016-11-23 00:00:00+00:00,766.2307692307693
2016-11-24 00:00:00+00:00,963.3076923076923
2016-11-25 00:00:00+00:00,640.4615384615385
2016-11-26 00:00:00+00:00,301.61538461538464
2016-11-27 00:00:00+00:00,307.84615384615387
2016-11-28 00:00:00+00:00,844.9230769230769
2016-11-29 00:00:00+00:00,1062.8461538461538
2016-11-30 00:00:00+00:00,818.6153846153846
2016-12-01 00:00:00+00:00,1549.3846153846155
2016-12-02 00:00:00+00:00,380.6923076923077
2016-12-03 00:00:00+00:00,3627.769230769231
2016-12-04 00:00:00+00:00,1618.7692307692307
2016-12-05 00:00:00+00:00,1522.3076923076924
2016-12-06 00:00:00+00:00,3599.5384615384614
2016-12-07 00:00:00+00:00,3935.0
2016-12-08 00:00:00+00:00,3748.3076923076924
2016-12-09 00:00:00+00:00,3266.230769230769
2016-12-10 00:00:00+00:00,428.53846153846155
2016-12-11 00:00:00+00:00,1344.6153846153845
2016-12-12 00:00:00+00:00,1381.7692307692307
2016-12-13 00:00:00+00:00,981.6923076923077
2016-12-14 00:00:00+00:00,445.9230769230769
2016-12-15 00:00:00+00:00,460.46153846153845
2016-12-16 00:00:00+00:00,277.53846153846155
2016-12-17 00:00:00+00:00,542.4615384615385
2016-12-18 00:00:00+00:00,809.4615384615385
2016-12-19 00:00:00+00:00,786.0
2016-12-20 00:00:00+00:00,1221.923076923077
2016-12-21 00:00:00+00:00,1367.5384615384614
2016-12-22 00:00:00+00:00,1467.076923076923
2016-12-23 00:00:00+00:00,1693.1538461538462
2016-12-24 00:00:00+00:00,1548.0
2016-12-25 00:00:00+00:00,1672.6153846153845
2016-12-26 00:00:00+00:00,1618.923076923077
2016-12-27 00:00:00+00:00,1493.7692307692307
2016-12-28 00:00:00+00:00,1244.2307692307693
2016-12-29 00:00:00+00:00,1777.6923076923076
2016-12-30 00:00:00+00:00,1517.1538461538462
2016-12-31 00:00:00+00:00,1490.6153846153845
2017-01-01 00:00:00+00:00,1268.6153846153845
2017-01-02 00:00:00+00:00,1015.9230769230769
2017-01-03 00:00:00+00:00,2307.3076923076924
2017-01-04 00:00:00+00:00,3322.3846153846152
2017-01-05 00:00:00+00:00,3954.6153846153848
2017-01-06 00:00:00+00:00,3493.153846153846
2017-01-07 00:00:00+00:00,3739.846153846154
2017-01-08 00:00:00+00:00,2322.5384615384614
2017-01-09 00:00:00+00:00,3341.3846153846152
2017-01-10 00:00:00+00:00,1809.6153846153845
2017-01-11 00:00:00+00:00,1946.1538461538462
2017-01-12 00:00:00+00:00,1680.2307692307693
2017-01-13 00:00:00+00:00,1775.0
2017-01-14 00:00:00+00:00,1998.923076923077
2017-01-15 00:00:00+00:00,1717.1538461538462
2017-01-16 00:00:00+00:00,1883.5384615384614
2017-01-17 00:00:00+00:00,1894.6153846153845
2017-01-18 00:00:00+00:00,1753.0
2017-01-19 00:00:00+00:00,853.3076923076923
2017-01-20 00:00:00+00:00,565.0769230769231
2017-01-21 00:00:00+00:00,1303.0
2017-01-22 00:00:00+00:00,1485.076923076923
2017-01-23 00:00:00+00:00,1819.5384615384614
2017-01-24 00:00:00+00:00,2108.846153846154
2017-01-25 00:00:00+00:00,2231.846153846154
2017-01-26 00:00:00+00:00,738.6153846153846
2017-01-27 00:00:00+00:00,559.6153846153846
2017-01-28 00:00:00+00:00,1665.6153846153845
2017-01-29 00:00:00+00:00,983.7692307692307
2017-01-30 00:00:00+00:00,1333.0
2017-01-31 00:00:00+00:00,1595.1538461538462
2017-02-01 00:00:00+00:00,1034.4615384615386
2017-02-02 00:00:00+00:00,431.0
2017-02-03 00:00:00+00:00,2699.3846153846152
2017-02-04 00:00:00+00:00,3508.4615384615386
2017-02-05 00:00:00+00:00,3801.3846153846152
2017-02-06 00:00:00+00:00,3272.3076923076924
2017-02-07 00:00:00+00:00,3976.5384615384614
2017-02-08 00:00:00+00:00,3438.4615384615386
2017-02-09 00:00:00+00:00,3425.0
2017-02-10 00:00:00+00:00,2938.5384615384614
2017-02-11 00:00:00+00:00,1010.2307692307693
2017-02-12 00:00:00+00:00,1928.2307692307693
2017-02-13 00:00:00+00:00,927.1538461538462
2017-02-14 00:00:00+00:00,1456.076923076923
2017-02-15 00:00:00+00:00,1778.8461538461538
2017-02-16 00:00:00+00:00,1728.4615384615386
2017-02-17 00:00:00+00:00,2278.230769230769
2017-02-18 00:00:00+00:00,1468.8461538461538
2017-02-19 00:00:00+00:00,1460.076923076923
2017-02-20 00:00:00+00:00,1969.2307692307693
2017-02-21 00:00:00+00:00,1933.1538461538462
2017-02-22 00:00:00+00:00,1524.6153846153845
2017-02-23 00:00:00+00:00,619.0769230769231
2017-02-24 00:00:00+00:00,1116.0
2017-02-25 00:00:00+00:00,1929.6923076923076
2017-02-26 00:00:00+00:00,1600.1538461538462
2017-02-27 00:00:00+00:00,1395.6923076923076
2017-02-28 00:00:00+00:00,1096.8461538461538
2017-03-01 00:00:00+00:00,804.6923076923077
2017-03-02 00:00:00+00:00,788.3076923076923
2017-03-03 00:00:00+00:00,856.6923076923077
2017-03-04 00:00:00+00:00,3564.153846153846
2017-03-05 00:00:00+00:00,3916.6153846153848
2017-03-06 00:00:00+00:00,3302.6923076923076
2017-03-07 00:00:00+00:00,4039.6923076923076
2017-03-08 00:00:00+00:00,3827.3076923076924
2017-03-09 00:00:00+00:00,2787.230769230769
2017-03-10 00:00:00+00:00,3109.769230769231
2017-03-11 00:00:00+00:00,1007.0
2017-03-12 00:00:00+00:00,2087.076923076923
2017-03-13 00:00:00+00:00,865.2307692307693
2017-03-14 00:00:00+00:00,1198.4615384615386
2017-03-15 00:00:00+00:00,2667.5384615384614
2017-03-16 00:00:00+00:00,2747.6923076923076
2017-03-17 00:00:00+00:00,2609.4615384615386
2017-03-18 00:00:00+00:00,3324.846153846154
2017-03-19 00:00:00+00:00,3351.769230769231
2017-03-20 00:00:00+00:00,3046.923076923077
2017-03-21 00:00:00+00:00,1643.3076923076924
2017-03-22 00:00:00+00:00,1818.5384615384614
2017-03-23 00:00:00+00:00,1942.0
2017-03-24 00:00:00+00:00,1984.7692307692307
2017-03-25 00:00:00+00:00,1611.8461538461538
2017-03-26 00:00:00+00:00,1968.076923076923
2017-03-27 00:00:00+00:00,1396.0
2017-03-28 00:00:00+00:00,2857.230769230769
2017-03-29 00:00:00+00:00,3505.3846153846152
2017-03-30 00:00:00+00:00,2646.076923076923
2017-03-31 00:00:00+00:00,2854.076923076923
2017-04-01 00:00:00+00:00,934.6923076923077
2017-04-02 00:00:00+00:00,644.4615384615385
2017-04-03 00:00:00+00:00,945.0769230769231
2017-04-04 00:00:00+00:00,3900.846153846154
2017-04-05 00:00:00+00:00,2456.230769230769
2017-04-06 00:00:00+00:00,3011.5384615384614
2017-04-07 00:00:00+00:00,4160.384615384615
2017-04-08 00:00:00+00:00,3897.0
2017-04-09 00:00:00+00:00,3711.4615384615386
2017-04-10 00:00:00+00:00,2898.0
2017-04-11 00:00:00+00:00,838.9230769230769
2017-04-12 00:00:00+00:00,1987.6923076923076
2017-04-13 00:00:00+00:00,3393.3846153846152
2017-04-14 00:00:00+00:00,3159.153846153846
2017-04-15 00:00:00+00:00,3168.0
2017-04-16 00:00:00+00:00,2958.5384615384614
2017-04-17 00:00:00+00:00,3620.3846153846152
2017-04-18 00:00:00+00:00,3521.769230769231
2017-04-19 00:00:00+00:00,2387.846153846154
2017-04-20 00:00:00+00:00,2670.153846153846
2017-04-21 00:00:00+00:00,3414.4615384615386
2017-04-22 00:00:00+00:00,2839.230769230769
2017-04-23 00:00:00+00:00,3226.230769230769
2017-04-24 00:00:00+00:00,2522.230769230769
2017-04-25 00:00:00+00:00,2018.6923076923076
2017-04-26 00:00:00+00:00,1682.0
2017-04-27 00:00:00+00:00,1948.0
2017-04-28 00:00:00+00:00,1218.6153846153845
2017-04-29 00:00:00+00:00,1338.3076923076924
2017-04-30 00:00:00+00:00,1593.7692307692307
2017-05-01 00:00:00+00:00,1461.3076923076924
2017-05-02 00:00:00+00:00,1357.0
2017-05-03 00:00:00+00:00,763.5384615384615
2017-05-04 00:00:00+00:00,3788.230769230769
2017-05-05 00:00:00+00:00,1986.6923076923076
2017-05-06 00:00:00+00:00,4145.615384615385
2017-05-07 00:00:00+00:00,3607.5384615384614
2017-05-08 00:00:00+00:00,3827.6153846153848
2017-05-09 00:00:00+00:00,3711.0
2017-05-10 00:00:00+00:00,3139.230769230769
2017-05-11 00:00:00+00:00,1887.0
2017-05-12 00:00:00+00:00,1952.6153846153845
2017-05-13 00:00:00+00:00,2344.0
2017-05-14 00:00:00+00:00,3802.6923076923076
2017-05-15 00:00:00+00:00,3228.5384615384614
2017-05-16 00:00:00+00:00,3143.769230769231
2017-05-17 00:00:00+00:00,2901.5384615384614
2017-05-18 00:00:00+00:00,3524.6923076923076
2017-05-19 00:00:00+00:00,4340.692307692308
2017-05-20 00:00:00+00:00,4359.0
2017-05-21 00:00:00+00:00,1502.4615384615386
2017-05-22 00:00:00+00:00,3933.6923076923076
2017-05-23 00:00:00+00:00,4155.153846153846
2017-05-24 00:00:00+00:00,3951.6923076923076
2017-05-25 00:00:00+00:00,3738.6153846153848
2017-05-26 00:00:00+00:00,3038.230769230769
2017-05-27 00:00:00+00:00,3198.076923076923
2017-05-28 00:00:00+00:00,2002.7692307692307
2017-05-29 00:00:00+00:00,2452.153846153846
2017-05-30 00:00:00+00:00,3416.923076923077
2017-05-31 00:00:00+00:00,3827.0
2017-06-01 00:00:00+00:00,1649.5384615384614
2017-06-02 00:00:00+00:00,2012.4615384615386
2017-06-03 00:00:00+00:00,1684.923076923077
2017-06-04 00:00:00+00:00,3932.769230769231
2017-06-05 00:00:00+00:00,3651.5384615384614
2017-06-06 00:00:00+00:00,4166.076923076923
2017-06-07 00:00:00+00:00,1487.0
2017-06-08 00:00:00+00:00,3804.769230769231
2017-06-09 00:00:00+00:00,3419.153846153846
2017-06-10 00:00:00+00:00,3170.3846153846152
2017-06-11 00:00:00+00:00,2496.6923076923076
2017-06-12 00:00:00+00:00,1781.923076923077
2017-06-13 00:00:00+00:00,4004.4615384615386
2017-06-14 00:00:00+00:00,3901.769230769231
2017-06-15 00:00:00+00:00,3688.076923076923
2017-06-16 00:00:00+00:00,3692.769230769231
2017-06-17 00:00:00+00:00,3656.846153846154
2017-06-18 00:00:00+00:00,3528.3846153846152
2017-06-19 00:00:00+00:00,3078.0
2017-06-20 00:00:00+00:00,3545.0
2017-06-21 00:00:00+00:00,3734.6923076923076
2017-06-22 00:00:00+00:00,3852.0
2017-06-23 00:00:00+00:00,4074.4615384615386
2017-06-24 00:00:00+00:00,3271.5384615384614
2017-06-25 00:00:00+00:00,1862.6923076923076
2017-06-26 00:00:00+00:00,3902.076923076923
2017-06-27 00:00:00+00:00,3216.3846153846152
2017-06-28 00:00:00+00:00,2787.4615384615386
2017-06-29 00:00:00+00:00,3708.6923076923076
2017-06-30 00:00:00+00:00,3822.5384615384614
2017-07-01 00:00:00+00:00,1702.6153846153845
2017-07-02 00:00:00+00:00,1016.6153846153846
2017-07-03 00:00:00+00:00,2451.769230769231
2017-07-04 00:00:00+00:00,4011.4615384615386
2017-07-05 00:00:00+00:00,4249.2307692307695
2017-07-06 00:00:00+00:00,4265.307692307692
2017-07-07 00:00:00+00:00,2462.6923076923076
2017-07-08 00:00:00+00:00,3227.3846153846152
2017-07-09 00:00:00+00:00,3260.6923076923076
2017-07-10 00:00:00+00:00,3075.0
2017-07-11 00:00:00+00:00,2514.3846153846152
2017-07-12 00:00:00+00:00,1562.923076923077
2017-07-13 00:00:00+00:00,3488.076923076923
2017-07-14 00:00:00+00:00,3809.923076923077
2017-07-15 00:00:00+00:00,3822.4615384615386
2017-07-16 00:00:00+00:00,3976.3076923076924
2017-07-17 00:00:00+00:00,2797.0
2017-07-18 00:00:00+00:00,2999.0
2017-07-19 00:00:00+00:00,3776.230769230769
2017-07-20 00:00:00+00:00,3887.923076923077
2017-07-21 00:00:00+00:00,3898.769230769231
2017-07-22 00:00:00+00:00,3995.6923076923076
2017-07-23 00:00:00+00:00,3765.846153846154
2017-07-24 00:00:00+00:00,4003.6153846153848
2017-07-25 00:00:00+00:00,3960.153846153846
2017-07-26 00:00:00+00:00,3802.0
2017-07-27 00:00:00+00:00,3850.923076923077
2017-07-28 00:00:00+00:00,3933.4615384615386
2017-07-29 00:00:00+00:00,3837.230769230769
2017-07-30 00:00:00+00:00,3788.6153846153848
2017-07-31 00:00:00+00:00,3673.769230769231
2017-08-01 00:00:00+00:00,1761.0
2017-08-02 00:00:00+00:00,2517.3076923076924
2017-08-03 00:00:00+00:00,2954.923076923077
2017-08-04 00:00:00+00:00,4058.846153846154
2017-08-05 00:00:00+00:00,4093.4615384615386
2017-08-06 00:00:00+00:00,3579.923076923077
2017-08-07 00:00:00+00:00,3125.6153846153848
2017-08-08 00:00:00+00:00,3815.769230769231
2017-08-09 00:00:00+00:00,3412.5384615384614
2017-08-10 00:00:00+00:00,3099.3076923076924
2017-08-11 00:00:00+00:00,2107.3076923076924
2017-08-12 00:00:00+00:00,1319.3076923076924
2017-08-13 00:00:00+00:00,3881.4615384615386
2017-08-14 00:00:00+00:00,3494.3076923076924
2017-08-15 00:00:00+00:00,3121.076923076923
2017-08-16 00:00:00+00:00,3651.3846153846152
2017-08-17 00:00:00+00:00,3621.6153846153848
2017-08-18 00:00:00+00:00,3568.4615384615386
2017-08-19 00:00:00+00:00,3440.923076923077
2017-08-20 00:00:00+00:00,3545.0
2017-08-21 00:00:00+00:00,3685.153846153846
2017-08-22 00:00:00+00:00,3644.5384615384614
2017-08-23 00:00:00+00:00,3395.846153846154
2017-08-24 00:00:00+00:00,3414.5384615384614
2017-08-25 00:00:00+00:00,2515.153846153846
2017-08-26 00:00:00+00:00,1494.076923076923
2017-08-27 00:00:00+00:00,1214.6153846153845
2017-08-28 00:00:00+00:00,1521.3846153846155
